sk_cliente,sk_pais,sk_estado_cliente,sk_tiempo_cliente_desde,mrr,arr,cantidad_cliente,flag_cliente_pago,flag_activo,flag_cancelado,flag_past_due,riesgo_churn
1736,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1737,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1738,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1739,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1740,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1741,,4,,0.0,0.0,1,0,0,0,0,No aplica
1742,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1743,,4,,0.0,0.0,1,0,0,0,0,No aplica
1744,,4,,0.0,0.0,1,0,0,0,0,No aplica
1745,,4,,0.0,0.0,1,0,0,0,0,No aplica
1746,,4,,0.0,0.0,1,0,0,0,0,No aplica
1747,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1748,,4,,0.0,0.0,1,0,0,0,0,No aplica
1749,,4,,0.0,0.0,1,0,0,0,0,No aplica
1750,,4,,0.0,0.0,1,0,0,0,0,No aplica
1751,,4,,0.0,0.0,1,0,0,0,0,No aplica
1752,,4,,0.0,0.0,1,0,0,0,0,No aplica
1753,,4,,0.0,0.0,1,0,0,0,0,No aplica
1754,,4,,0.0,0.0,1,0,0,0,0,No aplica
1755,,4,,0.0,0.0,1,0,0,0,0,No aplica
1756,,4,,0.0,0.0,1,0,0,0,0,No aplica
1757,,4,,0.0,0.0,1,0,0,0,0,No aplica
1758,,4,,0.0,0.0,1,0,0,0,0,No aplica
1759,,4,,0.0,0.0,1,0,0,0,0,No aplica
1760,,4,,0.0,0.0,1,0,0,0,0,No aplica
1761,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1762,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1763,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1764,,4,,0.0,0.0,1,0,0,0,0,No aplica
1765,,4,,0.0,0.0,1,0,0,0,0,No aplica
1766,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1767,,4,,0.0,0.0,1,0,0,0,0,No aplica
1768,,4,,0.0,0.0,1,0,0,0,0,No aplica
1769,,4,,0.0,0.0,1,0,0,0,0,No aplica
1770,,4,,0.0,0.0,1,0,0,0,0,No aplica
1771,,4,,0.0,0.0,1,0,0,0,0,No aplica
1772,,4,,0.0,0.0,1,0,0,0,0,No aplica
1773,,4,,0.0,0.0,1,0,0,0,0,No aplica
1774,,4,,0.0,0.0,1,0,0,0,0,No aplica
1775,,4,,0.0,0.0,1,0,0,0,0,No aplica
1776,,4,,0.0,0.0,1,0,0,0,0,No aplica
1777,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1778,,4,,0.0,0.0,1,0,0,0,0,No aplica
1779,,4,,0.0,0.0,1,0,0,0,0,No aplica
1780,,4,,0.0,0.0,1,0,0,0,0,No aplica
1781,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1782,,4,,0.0,0.0,1,0,0,0,0,No aplica
1783,,4,,0.0,0.0,1,0,0,0,0,No aplica
1784,,4,,0.0,0.0,1,0,0,0,0,No aplica
1785,,4,,0.0,0.0,1,0,0,0,0,No aplica
1786,,4,,0.0,0.0,1,0,0,0,0,No aplica
1787,,4,,0.0,0.0,1,0,0,0,0,No aplica
1788,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1789,,4,,0.0,0.0,1,0,0,0,0,No aplica
1790,,4,,0.0,0.0,1,0,0,0,0,No aplica
1791,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1792,,4,,0.0,0.0,1,0,0,0,0,No aplica
1793,,4,,0.0,0.0,1,0,0,0,0,No aplica
1794,,4,,0.0,0.0,1,0,0,0,0,No aplica
1795,,4,,0.0,0.0,1,0,0,0,0,No aplica
1796,,4,,0.0,0.0,1,0,0,0,0,No aplica
1797,,4,,0.0,0.0,1,0,0,0,0,No aplica
1798,,4,,0.0,0.0,1,0,0,0,0,No aplica
1799,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1800,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1801,,4,,0.0,0.0,1,0,0,0,0,No aplica
1802,,4,,0.0,0.0,1,0,0,0,0,No aplica
1803,,4,,0.0,0.0,1,0,0,0,0,No aplica
1804,,4,,0.0,0.0,1,0,0,0,0,No aplica
1805,,4,,0.0,0.0,1,0,0,0,0,No aplica
1806,,4,,0.0,0.0,1,0,0,0,0,No aplica
1807,,4,,0.0,0.0,1,0,0,0,0,No aplica
1808,,4,,0.0,0.0,1,0,0,0,0,No aplica
1809,,4,,0.0,0.0,1,0,0,0,0,No aplica
1810,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1811,,4,,0.0,0.0,1,0,0,0,0,No aplica
1812,13.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1813,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1814,,4,,0.0,0.0,1,0,0,0,0,No aplica
1815,,4,,0.0,0.0,1,0,0,0,0,No aplica
1816,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1817,,4,,0.0,0.0,1,0,0,0,0,No aplica
1818,,4,,0.0,0.0,1,0,0,0,0,No aplica
1819,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1820,,4,,0.0,0.0,1,0,0,0,0,No aplica
1821,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1822,,4,,0.0,0.0,1,0,0,0,0,No aplica
1823,,4,,0.0,0.0,1,0,0,0,0,No aplica
1824,,4,,0.0,0.0,1,0,0,0,0,No aplica
1825,,4,,0.0,0.0,1,0,0,0,0,No aplica
1826,,4,,0.0,0.0,1,0,0,0,0,No aplica
1827,,4,,0.0,0.0,1,0,0,0,0,No aplica
1828,,4,,0.0,0.0,1,0,0,0,0,No aplica
1829,,4,,0.0,0.0,1,0,0,0,0,No aplica
1830,,4,,0.0,0.0,1,0,0,0,0,No aplica
1831,,4,,0.0,0.0,1,0,0,0,0,No aplica
1832,,4,,0.0,0.0,1,0,0,0,0,No aplica
1833,,4,,0.0,0.0,1,0,0,0,0,No aplica
1834,,4,,0.0,0.0,1,0,0,0,0,No aplica
1835,,4,,0.0,0.0,1,0,0,0,0,No aplica
1836,,4,,0.0,0.0,1,0,0,0,0,No aplica
1837,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1838,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1839,,4,,0.0,0.0,1,0,0,0,0,No aplica
1840,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1841,,4,,0.0,0.0,1,0,0,0,0,No aplica
1842,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1843,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1844,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1845,,4,,0.0,0.0,1,0,0,0,0,No aplica
1846,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1847,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1848,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1849,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1850,,4,,0.0,0.0,1,0,0,0,0,No aplica
1851,,4,,0.0,0.0,1,0,0,0,0,No aplica
1852,,4,,0.0,0.0,1,0,0,0,0,No aplica
1853,,4,,0.0,0.0,1,0,0,0,0,No aplica
1854,,4,,0.0,0.0,1,0,0,0,0,No aplica
1855,,4,,0.0,0.0,1,0,0,0,0,No aplica
1856,,4,,0.0,0.0,1,0,0,0,0,No aplica
1857,,4,,0.0,0.0,1,0,0,0,0,No aplica
1858,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1859,,4,,0.0,0.0,1,0,0,0,0,No aplica
1860,,4,,0.0,0.0,1,0,0,0,0,No aplica
1861,,4,,0.0,0.0,1,0,0,0,0,No aplica
1862,,4,,0.0,0.0,1,0,0,0,0,No aplica
1863,,4,,0.0,0.0,1,0,0,0,0,No aplica
1864,,4,,0.0,0.0,1,0,0,0,0,No aplica
1865,,4,,0.0,0.0,1,0,0,0,0,No aplica
1866,,4,,0.0,0.0,1,0,0,0,0,No aplica
1867,,4,,0.0,0.0,1,0,0,0,0,No aplica
1868,,4,,0.0,0.0,1,0,0,0,0,No aplica
1869,,4,,0.0,0.0,1,0,0,0,0,No aplica
1870,,4,,0.0,0.0,1,0,0,0,0,No aplica
1871,,4,,0.0,0.0,1,0,0,0,0,No aplica
1872,,4,,0.0,0.0,1,0,0,0,0,No aplica
1873,,4,,0.0,0.0,1,0,0,0,0,No aplica
1874,,4,,0.0,0.0,1,0,0,0,0,No aplica
1875,,4,,0.0,0.0,1,0,0,0,0,No aplica
1876,,4,,0.0,0.0,1,0,0,0,0,No aplica
1877,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1878,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1879,,4,,0.0,0.0,1,0,0,0,0,No aplica
1880,,4,,0.0,0.0,1,0,0,0,0,No aplica
1881,,4,,0.0,0.0,1,0,0,0,0,No aplica
1882,,4,,0.0,0.0,1,0,0,0,0,No aplica
1883,,4,,0.0,0.0,1,0,0,0,0,No aplica
1884,,4,,0.0,0.0,1,0,0,0,0,No aplica
1885,,4,,0.0,0.0,1,0,0,0,0,No aplica
1886,,4,,0.0,0.0,1,0,0,0,0,No aplica
1887,,4,,0.0,0.0,1,0,0,0,0,No aplica
1888,,4,,0.0,0.0,1,0,0,0,0,No aplica
1889,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1890,,4,,0.0,0.0,1,0,0,0,0,No aplica
1891,,4,,0.0,0.0,1,0,0,0,0,No aplica
1892,,4,,0.0,0.0,1,0,0,0,0,No aplica
1893,,4,,0.0,0.0,1,0,0,0,0,No aplica
1894,,4,,0.0,0.0,1,0,0,0,0,No aplica
1895,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1896,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1897,,4,,0.0,0.0,1,0,0,0,0,No aplica
1898,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1899,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1900,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1901,,4,,0.0,0.0,1,0,0,0,0,No aplica
1902,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1903,,4,,0.0,0.0,1,0,0,0,0,No aplica
1904,6.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1905,,4,,0.0,0.0,1,0,0,0,0,No aplica
1906,,4,,0.0,0.0,1,0,0,0,0,No aplica
1907,,4,,0.0,0.0,1,0,0,0,0,No aplica
1908,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1909,,4,,0.0,0.0,1,0,0,0,0,No aplica
1910,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1911,,4,,0.0,0.0,1,0,0,0,0,No aplica
1912,,4,,0.0,0.0,1,0,0,0,0,No aplica
1913,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1914,,4,,0.0,0.0,1,0,0,0,0,No aplica
1915,,4,,0.0,0.0,1,0,0,0,0,No aplica
1916,,4,,0.0,0.0,1,0,0,0,0,No aplica
1917,,4,,0.0,0.0,1,0,0,0,0,No aplica
1918,,4,,0.0,0.0,1,0,0,0,0,No aplica
1919,,4,,0.0,0.0,1,0,0,0,0,No aplica
1920,,4,,0.0,0.0,1,0,0,0,0,No aplica
1921,,4,,0.0,0.0,1,0,0,0,0,No aplica
1922,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1923,,4,,0.0,0.0,1,0,0,0,0,No aplica
1924,,4,,0.0,0.0,1,0,0,0,0,No aplica
1925,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1926,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1927,,4,,0.0,0.0,1,0,0,0,0,No aplica
1928,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1929,,4,,0.0,0.0,1,0,0,0,0,No aplica
1930,,4,,0.0,0.0,1,0,0,0,0,No aplica
1931,,4,,0.0,0.0,1,0,0,0,0,No aplica
1932,,4,,0.0,0.0,1,0,0,0,0,No aplica
1933,,4,,0.0,0.0,1,0,0,0,0,No aplica
1934,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1935,,4,,0.0,0.0,1,0,0,0,0,No aplica
1936,,4,,0.0,0.0,1,0,0,0,0,No aplica
1937,,4,,0.0,0.0,1,0,0,0,0,No aplica
1938,,4,,0.0,0.0,1,0,0,0,0,No aplica
1939,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1940,,4,,0.0,0.0,1,0,0,0,0,No aplica
1941,,4,,0.0,0.0,1,0,0,0,0,No aplica
1942,,4,,0.0,0.0,1,0,0,0,0,No aplica
1943,,4,,0.0,0.0,1,0,0,0,0,No aplica
1944,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1945,,4,,0.0,0.0,1,0,0,0,0,No aplica
1946,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
1947,,4,,0.0,0.0,1,0,0,0,0,No aplica
1948,,4,,0.0,0.0,1,0,0,0,0,No aplica
1949,,4,,0.0,0.0,1,0,0,0,0,No aplica
1950,,4,,0.0,0.0,1,0,0,0,0,No aplica
1951,,4,,0.0,0.0,1,0,0,0,0,No aplica
1952,,4,,0.0,0.0,1,0,0,0,0,No aplica
1953,,4,,0.0,0.0,1,0,0,0,0,No aplica
1954,,4,,0.0,0.0,1,0,0,0,0,No aplica
1955,,4,,0.0,0.0,1,0,0,0,0,No aplica
1956,,4,,0.0,0.0,1,0,0,0,0,No aplica
1957,,4,,0.0,0.0,1,0,0,0,0,No aplica
1958,,4,,0.0,0.0,1,0,0,0,0,No aplica
1959,,4,,0.0,0.0,1,0,0,0,0,No aplica
1960,,4,,0.0,0.0,1,0,0,0,0,No aplica
1961,,4,,0.0,0.0,1,0,0,0,0,No aplica
1962,,4,,0.0,0.0,1,0,0,0,0,No aplica
1963,,4,,0.0,0.0,1,0,0,0,0,No aplica
1964,,4,,0.0,0.0,1,0,0,0,0,No aplica
1965,,4,,0.0,0.0,1,0,0,0,0,No aplica
1966,,4,,0.0,0.0,1,0,0,0,0,No aplica
1967,,4,,0.0,0.0,1,0,0,0,0,No aplica
1968,,4,,0.0,0.0,1,0,0,0,0,No aplica
1969,,4,,0.0,0.0,1,0,0,0,0,No aplica
1970,,4,,0.0,0.0,1,0,0,0,0,No aplica
1971,,4,,0.0,0.0,1,0,0,0,0,No aplica
1972,,4,,0.0,0.0,1,0,0,0,0,No aplica
1973,,4,,0.0,0.0,1,0,0,0,0,No aplica
1974,,4,,0.0,0.0,1,0,0,0,0,No aplica
1975,,4,,0.0,0.0,1,0,0,0,0,No aplica
1976,,4,,0.0,0.0,1,0,0,0,0,No aplica
1977,,4,,0.0,0.0,1,0,0,0,0,No aplica
1978,,4,,0.0,0.0,1,0,0,0,0,No aplica
1979,,4,,0.0,0.0,1,0,0,0,0,No aplica
1980,,4,,0.0,0.0,1,0,0,0,0,No aplica
1981,,4,,0.0,0.0,1,0,0,0,0,No aplica
1982,,4,,0.0,0.0,1,0,0,0,0,No aplica
1983,,4,,0.0,0.0,1,0,0,0,0,No aplica
1984,,4,,0.0,0.0,1,0,0,0,0,No aplica
1985,,4,,0.0,0.0,1,0,0,0,0,No aplica
1986,,4,,0.0,0.0,1,0,0,0,0,No aplica
1987,,4,,0.0,0.0,1,0,0,0,0,No aplica
1988,,4,,0.0,0.0,1,0,0,0,0,No aplica
1989,,4,,0.0,0.0,1,0,0,0,0,No aplica
1990,,4,,0.0,0.0,1,0,0,0,0,No aplica
1991,,4,,0.0,0.0,1,0,0,0,0,No aplica
1992,,4,,0.0,0.0,1,0,0,0,0,No aplica
1993,,4,,0.0,0.0,1,0,0,0,0,No aplica
1994,,4,,0.0,0.0,1,0,0,0,0,No aplica
1995,,4,,0.0,0.0,1,0,0,0,0,No aplica
1996,,4,,0.0,0.0,1,0,0,0,0,No aplica
1997,,4,,0.0,0.0,1,0,0,0,0,No aplica
1998,,4,,0.0,0.0,1,0,0,0,0,No aplica
1999,,4,,0.0,0.0,1,0,0,0,0,No aplica
2000,,4,,0.0,0.0,1,0,0,0,0,No aplica
2001,,4,,0.0,0.0,1,0,0,0,0,No aplica
2002,,4,,0.0,0.0,1,0,0,0,0,No aplica
2003,,4,,0.0,0.0,1,0,0,0,0,No aplica
2004,,4,,0.0,0.0,1,0,0,0,0,No aplica
2005,,4,,0.0,0.0,1,0,0,0,0,No aplica
2006,,4,,0.0,0.0,1,0,0,0,0,No aplica
2007,,4,,0.0,0.0,1,0,0,0,0,No aplica
2008,,4,,0.0,0.0,1,0,0,0,0,No aplica
2009,,4,,0.0,0.0,1,0,0,0,0,No aplica
2010,,4,,0.0,0.0,1,0,0,0,0,No aplica
2011,,4,,0.0,0.0,1,0,0,0,0,No aplica
2012,,4,,0.0,0.0,1,0,0,0,0,No aplica
2013,,4,,0.0,0.0,1,0,0,0,0,No aplica
2014,,4,,0.0,0.0,1,0,0,0,0,No aplica
2015,,4,,0.0,0.0,1,0,0,0,0,No aplica
2016,,4,,0.0,0.0,1,0,0,0,0,No aplica
2017,,4,,0.0,0.0,1,0,0,0,0,No aplica
2018,,4,,0.0,0.0,1,0,0,0,0,No aplica
2019,,4,,0.0,0.0,1,0,0,0,0,No aplica
2020,,4,,0.0,0.0,1,0,0,0,0,No aplica
2021,,4,,0.0,0.0,1,0,0,0,0,No aplica
2022,,4,,0.0,0.0,1,0,0,0,0,No aplica
2023,,4,,0.0,0.0,1,0,0,0,0,No aplica
2024,,4,,0.0,0.0,1,0,0,0,0,No aplica
2025,,4,,0.0,0.0,1,0,0,0,0,No aplica
2026,,4,,0.0,0.0,1,0,0,0,0,No aplica
2027,,4,,0.0,0.0,1,0,0,0,0,No aplica
2028,,4,,0.0,0.0,1,0,0,0,0,No aplica
2029,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2030,,4,,0.0,0.0,1,0,0,0,0,No aplica
2031,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2032,,4,,0.0,0.0,1,0,0,0,0,No aplica
2033,,4,,0.0,0.0,1,0,0,0,0,No aplica
2034,,4,,0.0,0.0,1,0,0,0,0,No aplica
2035,,4,,0.0,0.0,1,0,0,0,0,No aplica
2036,,4,,0.0,0.0,1,0,0,0,0,No aplica
2037,,4,,0.0,0.0,1,0,0,0,0,No aplica
2038,,4,,0.0,0.0,1,0,0,0,0,No aplica
2039,,4,,0.0,0.0,1,0,0,0,0,No aplica
2040,,4,,0.0,0.0,1,0,0,0,0,No aplica
2041,,4,,0.0,0.0,1,0,0,0,0,No aplica
2042,,4,,0.0,0.0,1,0,0,0,0,No aplica
2043,,4,,0.0,0.0,1,0,0,0,0,No aplica
2044,,4,,0.0,0.0,1,0,0,0,0,No aplica
2045,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2046,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2047,,4,,0.0,0.0,1,0,0,0,0,No aplica
2048,,4,,0.0,0.0,1,0,0,0,0,No aplica
2049,,4,,0.0,0.0,1,0,0,0,0,No aplica
2050,,4,,0.0,0.0,1,0,0,0,0,No aplica
2051,,4,,0.0,0.0,1,0,0,0,0,No aplica
2052,,4,,0.0,0.0,1,0,0,0,0,No aplica
2053,,4,,0.0,0.0,1,0,0,0,0,No aplica
2054,,4,,0.0,0.0,1,0,0,0,0,No aplica
2055,,4,,0.0,0.0,1,0,0,0,0,No aplica
2056,,4,,0.0,0.0,1,0,0,0,0,No aplica
2057,,4,,0.0,0.0,1,0,0,0,0,No aplica
2058,,4,,0.0,0.0,1,0,0,0,0,No aplica
2059,,4,,0.0,0.0,1,0,0,0,0,No aplica
2060,,4,,0.0,0.0,1,0,0,0,0,No aplica
2061,,4,,0.0,0.0,1,0,0,0,0,No aplica
2062,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2063,,4,,0.0,0.0,1,0,0,0,0,No aplica
2064,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2065,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2066,,4,,0.0,0.0,1,0,0,0,0,No aplica
2067,,4,,0.0,0.0,1,0,0,0,0,No aplica
2068,,4,,0.0,0.0,1,0,0,0,0,No aplica
2069,,4,,0.0,0.0,1,0,0,0,0,No aplica
2070,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2071,,4,,0.0,0.0,1,0,0,0,0,No aplica
2072,,4,,0.0,0.0,1,0,0,0,0,No aplica
2073,,4,,0.0,0.0,1,0,0,0,0,No aplica
2074,,4,,0.0,0.0,1,0,0,0,0,No aplica
2075,,4,,0.0,0.0,1,0,0,0,0,No aplica
2076,,4,,0.0,0.0,1,0,0,0,0,No aplica
2077,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2078,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2079,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2080,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2081,,4,,0.0,0.0,1,0,0,0,0,No aplica
2082,,4,,0.0,0.0,1,0,0,0,0,No aplica
2083,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2084,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2085,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2086,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2087,,4,,0.0,0.0,1,0,0,0,0,No aplica
2088,,4,,0.0,0.0,1,0,0,0,0,No aplica
2089,,4,,0.0,0.0,1,0,0,0,0,No aplica
2090,,4,,0.0,0.0,1,0,0,0,0,No aplica
2091,,4,,0.0,0.0,1,0,0,0,0,No aplica
2092,7.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2093,,4,,0.0,0.0,1,0,0,0,0,No aplica
2094,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2095,,4,,0.0,0.0,1,0,0,0,0,No aplica
2096,,4,,0.0,0.0,1,0,0,0,0,No aplica
2097,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2098,,4,,0.0,0.0,1,0,0,0,0,No aplica
2099,,4,,0.0,0.0,1,0,0,0,0,No aplica
2100,2.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2101,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2102,,4,,0.0,0.0,1,0,0,0,0,No aplica
2103,,4,,0.0,0.0,1,0,0,0,0,No aplica
2104,,4,,0.0,0.0,1,0,0,0,0,No aplica
2105,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2106,,4,,0.0,0.0,1,0,0,0,0,No aplica
2107,,4,,0.0,0.0,1,0,0,0,0,No aplica
2108,,4,,0.0,0.0,1,0,0,0,0,No aplica
2109,,4,,0.0,0.0,1,0,0,0,0,No aplica
2110,,4,,0.0,0.0,1,0,0,0,0,No aplica
2111,,4,,0.0,0.0,1,0,0,0,0,No aplica
2112,,4,,0.0,0.0,1,0,0,0,0,No aplica
2113,,4,,0.0,0.0,1,0,0,0,0,No aplica
2114,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2115,,4,,0.0,0.0,1,0,0,0,0,No aplica
2116,,4,,0.0,0.0,1,0,0,0,0,No aplica
2117,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2118,,4,,0.0,0.0,1,0,0,0,0,No aplica
2119,,4,,0.0,0.0,1,0,0,0,0,No aplica
2120,,4,,0.0,0.0,1,0,0,0,0,No aplica
2121,,4,,0.0,0.0,1,0,0,0,0,No aplica
2122,,4,,0.0,0.0,1,0,0,0,0,No aplica
2123,,4,,0.0,0.0,1,0,0,0,0,No aplica
2124,,4,,0.0,0.0,1,0,0,0,0,No aplica
2125,,4,,0.0,0.0,1,0,0,0,0,No aplica
2126,5.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2127,,4,,0.0,0.0,1,0,0,0,0,No aplica
2128,,4,,0.0,0.0,1,0,0,0,0,No aplica
2129,,4,,0.0,0.0,1,0,0,0,0,No aplica
2130,,4,,0.0,0.0,1,0,0,0,0,No aplica
2131,,4,,0.0,0.0,1,0,0,0,0,No aplica
2132,20.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2133,,4,,0.0,0.0,1,0,0,0,0,No aplica
2134,,4,,0.0,0.0,1,0,0,0,0,No aplica
2135,,4,,0.0,0.0,1,0,0,0,0,No aplica
2136,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2137,,4,,0.0,0.0,1,0,0,0,0,No aplica
2138,,4,,0.0,0.0,1,0,0,0,0,No aplica
2139,,4,,0.0,0.0,1,0,0,0,0,No aplica
2140,,4,,0.0,0.0,1,0,0,0,0,No aplica
2141,,4,,0.0,0.0,1,0,0,0,0,No aplica
2142,,4,,0.0,0.0,1,0,0,0,0,No aplica
2143,,4,,0.0,0.0,1,0,0,0,0,No aplica
2144,,4,,0.0,0.0,1,0,0,0,0,No aplica
2145,,4,,0.0,0.0,1,0,0,0,0,No aplica
2146,,4,,0.0,0.0,1,0,0,0,0,No aplica
2147,,4,,0.0,0.0,1,0,0,0,0,No aplica
2148,,4,,0.0,0.0,1,0,0,0,0,No aplica
2149,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2150,3.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2151,,4,,0.0,0.0,1,0,0,0,0,No aplica
2152,,4,,0.0,0.0,1,0,0,0,0,No aplica
2153,,4,,0.0,0.0,1,0,0,0,0,No aplica
2154,,4,,0.0,0.0,1,0,0,0,0,No aplica
2155,,4,,0.0,0.0,1,0,0,0,0,No aplica
2156,,4,,0.0,0.0,1,0,0,0,0,No aplica
2157,,4,,0.0,0.0,1,0,0,0,0,No aplica
2158,,4,,0.0,0.0,1,0,0,0,0,No aplica
2159,,4,,0.0,0.0,1,0,0,0,0,No aplica
2160,,4,,0.0,0.0,1,0,0,0,0,No aplica
2161,,4,,0.0,0.0,1,0,0,0,0,No aplica
2162,,4,,0.0,0.0,1,0,0,0,0,No aplica
2163,,4,,0.0,0.0,1,0,0,0,0,No aplica
2164,,4,,0.0,0.0,1,0,0,0,0,No aplica
2165,,4,,0.0,0.0,1,0,0,0,0,No aplica
2166,,4,,0.0,0.0,1,0,0,0,0,No aplica
2167,,4,,0.0,0.0,1,0,0,0,0,No aplica
2168,,4,,0.0,0.0,1,0,0,0,0,No aplica
2169,8.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2170,,4,,0.0,0.0,1,0,0,0,0,No aplica
2171,,4,,0.0,0.0,1,0,0,0,0,No aplica
2172,,4,,0.0,0.0,1,0,0,0,0,No aplica
2173,,4,,0.0,0.0,1,0,0,0,0,No aplica
2174,,4,,0.0,0.0,1,0,0,0,0,No aplica
2175,,4,,0.0,0.0,1,0,0,0,0,No aplica
2176,,4,,0.0,0.0,1,0,0,0,0,No aplica
2177,,4,,0.0,0.0,1,0,0,0,0,No aplica
2178,,4,,0.0,0.0,1,0,0,0,0,No aplica
2179,,4,,0.0,0.0,1,0,0,0,0,No aplica
2180,,4,,0.0,0.0,1,0,0,0,0,No aplica
2181,1.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2182,,4,,0.0,0.0,1,0,0,0,0,No aplica
2183,,4,,0.0,0.0,1,0,0,0,0,No aplica
2184,,4,,0.0,0.0,1,0,0,0,0,No aplica
2185,,4,,0.0,0.0,1,0,0,0,0,No aplica
2186,4.0,4,,0.0,0.0,1,0,0,0,0,No aplica
2187,,4,,0.0,0.0,1,0,0,0,0,No aplica
2188,,4,,0.0,0.0,1,0,0,0,0,No aplica
2189,,4,,0.0,0.0,1,0,0,0,0,No aplica
